Time(s),Load Cell (Raw),Load Cell (Avg),Battery (Raw),Battery (Avg)
2.50005000100002,0.0014017532793878,0.0013787250640965,9.10964765106013,9.109246273653405
2.50015000300006,0.0014017532793878,0.0013787250640965,9.10898965531202,9.109246273653405
2.5002500050001,0.0014017532793878,0.0013787250640965,9.10964765106013,9.109246273653405
2.50035000700014,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50045000900018,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50055001100022,0.0007438042690412,0.0013787250640965,9.10898965531202,9.109246273653405
2.50065001300026,0.0017307277850551,0.0013787250640965,9.109318653185396,9.109246273653405
2.5007500150003,0.0007438042690412,0.0013787250640965,9.10898965531202,9.109246273653405
2.50085001700034,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50095001900038,0.0014017532793878,0.0013787250640965,9.10964765106013,9.109246273653405
2.50105002100042,0.0010727787740499,0.0013787250640965,9.10898965531202,9.109246273653405
2.50115002300046,0.0010727787740499,0.0013787250640965,9.10898965531202,9.109246273653405
2.5012500250005,0.0010727787740499,0.0013787250640965,9.109318653185396,9.109246273653405
2.50135002700054,0.0010727787740499,0.0013787250640965,9.108660657440003,9.109246273653405
2.50145002900058,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50155003100062,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50165003300066,0.0017307277850551,0.0013787250640965,9.109318653185396,9.109246273653405
2.5017500350007,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50185003700074,0.0010727787740499,0.0013787250640965,9.109318653185396,9.109246273653405
2.50195003900078,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50205004100082,0.0010727787740499,0.0013787250640965,9.10898965531202,9.109246273653405
2.50215004300086,0.0017307277850551,0.0013787250640965,9.10898965531202,9.109246273653405
2.5022500450009,0.0014017532793878,0.0013787250640965,9.10898965531202,9.109246273653405
2.50235004700094,0.0017307277850551,0.0013787250640965,9.10898965531202,9.109246273653405
2.50245004900098,0.0014017532793878,0.0013787250640965,9.10964765106013,9.109246273653405
2.50255005100102,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50265005300106,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.5027500550011,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50285005700114,0.0014017532793878,0.0013787250640965,9.109318653185396,9.109246273653405
2.50295005900118,0.0014017532793878,0.0013787250640965,9.10898965531202,9.109246273653405
