Time(s),Load Cell
0.0,6037.597256257264
0.0001000010000100001,6044.886237866682
0.0002000020000200002,6041.970645216805
0.00030000300003000033,6040.512848894921
0.0004000040000400004,6039.055052575075
0.0005000050000500006,6040.512848894921
0.0006000060000600007,6043.428441540725
0.0007000070000700007,6040.512848894921
0.0008000080000800008,6039.055052575075
0.0009000090000900009,6037.597256257264
0.0010000100001000011,6039.055052575075
0.0011000110001100011,6039.055052575075
0.0012000120001200013,6040.512848894921
0.0013000130001300013,6040.512848894921
0.0014000140001400015,6034.681663627752
0.0015000150001500015,6039.055052575075
0.0016000160001600017,6040.512848894921
0.0017000170001700019,6040.512848894921
0.0018000180001800019,6043.428441540725
0.001900019000190002,6040.512848894921
0.0020000200002000023,6041.970645216805
0.0021000210002100022,6037.597256257264
0.0022000220002200022,6039.055052575075
0.002300023000230002,6046.344034194677
0.0024000240002400026,6046.344034194677
0.0025000250002500026,6041.970645216805
0.0026000260002600026,6041.970645216805
0.002700027000270003,6047.801830524708
0.002800028000280003,6040.512848894921
0.002900029000290003,6041.970645216805
0.003000030000300003,6040.512848894921
0.0031000310003100034,6040.512848894921
0.0032000320003200034,6036.13945994149
0.0033000330003300033,6041.970645216805
0.0034000340003400038,6044.886237866682
0.0035000350003500037,6043.428441540725
0.0036000360003600037,6041.970645216805
0.0037000370003700037,6041.970645216805
0.003800038000380004,6043.428441540725
0.003900039000390004,6046.344034194677
0.0040000400004000045,6040.512848894921
0.004100041000410004,6033.22386731605
0.0042000420004200045,6037.597256257264
0.004300043000430005,6039.055052575075
0.0044000440004400045,6044.886237866682
0.004500045000450005,6040.512848894921
0.004600046000460004,6040.512848894921
0.004700047000470005,6044.886237866682
0.004800048000480005,6043.428441540725
0.004900049000490005,6039.055052575075
0.005000050000500005,6037.597256257264
0.005100051000510006,6039.055052575075
0.005200052000520005,6040.512848894921
0.005300053000530006,6040.512848894921
0.005400054000540006,6040.512848894921
0.005500055000550006,6039.055052575075
0.005600056000560006,6041.970645216805
0.005700057000570006,6041.970645216805
0.005800058000580006,6033.22386731605
0.005900059000590006,6033.22386731605
0.006000060000600006,6043.428441540725
0.006100061000610006,6040.512848894921
0.006200062000620007,6039.055052575075
0.006300063000630006,6043.428441540725
0.006400064000640007,6037.597256257264
0.006500065000650007,6039.055052575075
0.006600066000660007,6039.055052575075
0.006700067000670007,6037.597256257264
0.0068000680006800075,6036.13945994149
0.006900069000690007,6037.597256257264
0.0070000700007000075,6043.428441540725
0.007100071000710007,6039.055052575075
0.0072000720007200075,6040.512848894921
0.007300073000730008,6040.512848894921
0.007400074000740007,6039.055052575075
0.007500075000750008,6034.681663627752
0.007600076000760008,6040.512848894921
0.007700077000770008,6041.970645216805
0.007800078000780008,6040.512848894921
0.007900079000790008,6041.970645216805
0.008000080000800009,6043.428441540725
0.008100081000810009,6034.681663627752
0.008200082000820008,6036.13945994149
0.00830008300083001,6039.055052575075
0.008400084000840009,6039.055052575075
0.008500085000850009,6034.681663627752
0.00860008600086001,6039.055052575075
0.00870008700087001,6037.597256257264
0.008800088000880009,6033.22386731605
0.00890008900089001,6041.970645216805
0.00900009000090001,6040.512848894921
0.00910009100091001,6040.512848894921
0.009200092000920009,6041.970645216805
0.00930009300093001,6040.512848894921
0.00940009400094001,6040.512848894921
0.00950009500095001,6037.597256257264
0.00960009600096001,6039.055052575075
0.00970009700097001,6041.970645216805
0.00980009800098001,6039.055052575075
0.009900099000990011,6037.597256257264
0.01000010000100001,6043.428441540725
0.01010010100101001,6034.681663627752
0.010200102001020011,6033.22386731605
0.01030010300103001,6036.13945994149
0.01040010400104001,6037.597256257264
0.010500105001050012,6034.681663627752
0.010600106001060011,6040.512848894921
0.01070010700107001,6040.512848894921
0.010800108001080012,6036.13945994149
0.010900109001090012,6039.055052575075
0.011000110001100011,6043.428441540725
0.011100111001110012,6046.344034194677
0.011200112001120012,6037.597256257264
0.011300113001130012,6044.886237866682
0.011400114001140013,6039.055052575075
0.011500115001150012,6041.970645216805
0.011600116001160012,6034.681663627752
0.011700117001170011,6041.970645216805
0.011800118001180013,6039.055052575075
0.011900119001190012,6036.13945994149
0.012000120001200012,6040.512848894921
0.012100121001210013,6041.970645216805
0.012200122001220013,6036.13945994149
0.012300123001230012,6037.597256257264
0.012400124001240014,6037.597256257264
0.012500125001250013,6037.597256257264
0.012600126001260013,6041.970645216805
0.012700127001270014,6044.886237866682
0.012800128001280013,6034.681663627752
0.012900129001290013,6040.512848894921
0.013000130001300014,6039.055052575075
0.013100131001310014,6037.597256257264
0.013200132001320013,6041.970645216805
0.013300133001330015,6034.681663627752
0.013400134001340014,6033.22386731605
0.013500135001350014,6040.512848894921
0.013600136001360015,6043.428441540725
0.013700137001370015,6039.055052575075
0.013800138001380014,6044.886237866682
0.013900139001390015,6034.681663627752
0.014000140001400015,6046.344034194677
0.014100141001410015,6043.428441540725
0.014200142001420014,6041.970645216805
0.014300143001430015,6041.970645216805
0.014400144001440015,6037.597256257264
0.014500145001450014,6044.886237866682
0.014600146001460016,6039.055052575075
0.014700147001470015,6040.512848894921
0.014800148001480015,6041.970645216805
0.014900149001490016,6036.13945994149
0.015000150001500016,6040.512848894921
0.015100151001510015,6039.055052575075
0.015200152001520017,6034.681663627752
0.015300153001530016,6043.428441540725
0.015400154001540016,6036.13945994149
0.015500155001550017,6041.970645216805
0.015600156001560016,6040.512848894921
0.015700157001570018,6037.597256257264
0.015800158001580016,6040.512848894921
0.015900159001590017,6041.970645216805
0.016000160001600018,6043.428441540725
0.016100161001610016,6034.681663627752
0.016200162001620017,6033.22386731605
0.01630016300163002,6036.13945994149
0.016400164001640016,6039.055052575075
0.016500165001650018,6046.344034194677
0.01660016600166002,6041.970645216805
0.016700167001670017,6039.055052575075
0.016800168001680018,6039.055052575075
0.01690016900169002,6041.970645216805
0.017000170001700017,6039.055052575075
0.01710017100171002,6040.512848894921
0.01720017200172002,6044.886237866682
0.017300173001730017,6043.428441540725
0.01740017400174002,6040.512848894921
0.01750017500175002,6044.886237866682
0.017600176001760018,6041.970645216805
0.01770017700177002,6040.512848894921
0.01780017800178002,6037.597256257264
0.017900179001790018,6036.13945994149
0.01800018000180002,6043.428441540725
0.018100181001810017,6041.970645216805
0.01820018200182002,6034.681663627752
0.01830018300183002,6041.970645216805
0.018400184001840018,6037.597256257264
0.01850018500185002,6037.597256257264
0.01860018600186002,6047.801830524708
0.018700187001870018,6043.428441540725
0.01880018800188002,6041.970645216805
0.01890018900189002,6036.13945994149
0.01900019000190002,6049.259626856778
0.01910019100191002,6041.970645216805
0.01920019200192002,6040.512848894921
0.01930019300193002,6043.428441540725
0.01940019400194002,6043.428441540725
0.01950019500195002,6040.512848894921
0.01960019600196002,6044.886237866682
0.01970019700197002,6043.428441540725
0.019800198001980022,6036.13945994149
0.01990019900199002,6040.512848894921
0.02000020000200002,6041.970645216805
0.020100201002010022,6043.428441540725
0.02020020200202002,6039.055052575075
0.02030020300203002,6044.886237866682
0.020400204002040023,6034.681663627752
0.02050020500205002,6039.055052575075
0.02060020600206002,6037.597256257264
0.020700207002070023,6040.512848894921
0.02080020800208002,6043.428441540725
0.020900209002090022,6044.886237866682
0.021000210002100023,6039.055052575075
0.02110021100211002,6041.970645216805
0.021200212002120022,6041.970645216805
0.021300213002130024,6039.055052575075
0.02140021400214002,6043.428441540725
0.021500215002150023,6041.970645216805
0.021600216002160024,6037.597256257264
0.021700217002170022,6043.428441540725
0.021800218002180023,6040.512848894921
0.021900219002190024,6043.428441540725
0.022000220002200022,6043.428441540725
0.022100221002210024,6039.055052575075
0.022200222002220025,6039.055052575075
0.022300223002230023,6040.512848894921
0.022400224002240024,6044.886237866682
0.022500225002250025,6043.428441540725
0.022600226002260023,6041.970645216805
0.022700227002270024,6037.597256257264
0.022800228002280026,6037.597256257264
0.022900229002290023,6039.055052575075
0.023000230002300025,6044.886237866682
0.023100231002310023,6041.970645216805
0.023200232002320024,6043.428441540725
0.023300233002330025,6036.13945994149
0.023400234002340023,6041.970645216805
0.023500235002350024,6039.055052575075
0.023600236002360026,6043.428441540725
0.023700237002370023,6039.055052575075
0.023800238002380025,6040.512848894921
0.023900239002390026,6039.055052575075
0.024000240002400024,6046.344034194677
0.024100241002410025,6043.428441540725
0.024200242002420026,6037.597256257264
0.024300243002430024,6039.055052575075
0.024400244002440025,6034.681663627752
0.024500245002450027,6041.970645216805
0.024600246002460024,6039.055052575075
0.024700247002470026,6041.970645216805
0.024800248002480027,6043.428441540725
0.024900249002490025,6031.766071006383
0.025000250002500026,6040.512848894921
0.025100251002510027,6034.681663627752
0.025200252002520025,6043.428441540725
0.025300253002530027,6041.970645216805
0.025400254002540028,6043.428441540725
0.025500255002550026,6041.970645216805
0.025600256002560027,6041.970645216805
0.025700257002570028,6043.428441540725
0.025800258002580026,6036.13945994149
0.025900259002590027,6039.055052575075
0.02600026000260003,6040.512848894921
0.026100261002610026,6039.055052575075
0.026200262002620028,6041.970645216805
0.02630026300263003,6041.970645216805
0.026400264002640027,6041.970645216805
0.026500265002650028,6037.597256257264
0.02660026600266003,6036.13945994149
0.026700267002670027,6043.428441540725
0.02680026800268003,6043.428441540725
0.02690026900269003,6041.970645216805
0.027000270002700028,6040.512848894921
0.02710027100271003,6036.13945994149
0.02720027200272003,6037.597256257264
0.027300273002730028,6041.970645216805
0.02740027400274003,6040.512848894921
0.02750027500275003,6040.512848894921
0.02760027600276003,6044.886237866682
0.02770027700277003,6043.428441540725
0.02780027800278003,6039.055052575075
0.02790027900279003,6040.512848894921
0.02800028000280003,6040.512848894921
0.02810028100281003,6034.681663627752
0.02820028200282003,6043.428441540725
0.02830028300283003,6037.597256257264
0.028400284002840028,6041.970645216805
0.02850028500285003,6041.970645216805
0.02860028600286003,6041.970645216805
0.02870028700287003,6037.597256257264
0.02880028800288003,6039.055052575075
0.02890028900289003,6037.597256257264
0.02900029000290003,6041.970645216805
0.02910029100291003,6040.512848894921
0.02920029200292003,6041.970645216805
0.02930029300293003,6039.055052575075
0.02940029400294003,6041.970645216805
0.029500295002950032,6039.055052575075
0.02960029600296003,6037.597256257264
0.02970029700297003,6046.344034194677
0.029800298002980032,6039.055052575075
0.02990029900299003,6040.512848894921
0.03000030000300003,6039.055052575075
0.030100301003010033,6037.597256257264
0.03020030200302003,6047.801830524708
0.030300303003030032,6039.055052575075
0.030400304003040033,6040.512848894921
0.03050030500305003,6036.13945994149
0.030600306003060032,6041.970645216805
0.030700307003070033,6046.344034194677
0.03080030800308003,6036.13945994149
0.030900309003090033,6040.512848894921
0.031000310003100034,6041.970645216805
0.03110031100311003,6041.970645216805
0.031200312003120033,6046.344034194677
0.031300313003130034,6046.344034194677
0.031400314003140035,6039.055052575075
0.03150031500315003,6040.512848894921
0.03160031600316003,6047.801830524708
0.03170031700317003,6044.886237866682
0.031800318003180034,6040.512848894921
0.031900319003190035,6044.886237866682
0.032000320003200036,6041.970645216805
0.03210032100321003,6046.344034194677
0.03220032200322003,6044.886237866682
0.03230032300323003,6043.428441540725
0.032400324003240034,6040.512848894921
0.032500325003250036,6036.13945994149
0.03260032600326004,6044.886237866682
0.03270032700327003,6046.344034194677
0.03280032800328003,6046.344034194677
0.032900329003290034,6046.344034194677
0.033000330003300035,6039.055052575075
0.033100331003310036,6041.970645216805
0.03320033200332004,6039.055052575075
0.03330033300333003,6040.512848894921
0.03340033400334003,6044.886237866682
0.033500335003350035,6047.801830524708
0.033600336003360036,6041.970645216805
0.03370033700337004,6040.512848894921
0.03380033800338004,6040.512848894921
0.03390033900339003,6039.055052575075
0.034000340003400034,6047.801830524708
0.034100341003410035,6050.717423190885
0.03420034200342004,6046.344034194677
0.03430034300343004,6046.344034194677
0.03440034400344004,6049.259626856778
0.034500345003450034,6046.344034194677
0.034600346003460035,6047.801830524708
0.034700347003470036,6046.344034194677
0.03480034800348004,6040.512848894921
0.03490034900349004,6041.970645216805
0.03500035000350004,6043.428441540725
0.035100351003510034,6044.886237866682
0.035200352003520036,6046.344034194677
0.03530035300353004,6040.512848894921
0.03540035400354004,6040.512848894921
0.03550035500355004,6044.886237866682
0.03560035600356004,6043.428441540725
0.035700357003570035,6044.886237866682
0.035800358003580036,6041.970645216805
0.03590035900359004,6046.344034194677
0.03600036000360004,6040.512848894921
0.03610036100361004,6046.344034194677
0.036200362003620035,6046.344034194677
0.036300363003630036,6041.970645216805
0.03640036400364004,6046.344034194677
0.03650036500365004,6043.428441540725
0.03660036600366004,6040.512848894921
0.03670036700367004,6043.428441540725
0.036800368003680035,6044.886237866682
0.03690036900369004,6041.970645216805
0.03700037000370004,6041.970645216805
0.03710037100371004,6047.801830524708
0.03720037200372004,6041.970645216805
0.03730037300373004,6044.886237866682
0.037400374003740036,6041.970645216805
0.03750037500375004,6047.801830524708
0.03760037600376004,6046.344034194677
0.03770037700377004,6047.801830524708
0.03780037800378004,6044.886237866682
0.03790037900379004,6049.259626856778
0.03800038000380004,6044.886237866682
0.03810038100381004,6040.512848894921
0.03820038200382004,6044.886237866682
0.03830038300383004,6047.801830524708
0.03840038400384004,6046.344034194677
0.03850038500385004,6046.344034194677
0.03860038600386004,6041.970645216805
0.03870038700387004,6041.970645216805
0.03880038800388004,6041.970645216805
0.03890038900389004,6046.344034194677
0.03900039000390004,6044.886237866682
0.039100391003910044,6040.512848894921
0.03920039200392004,6040.512848894921
0.03930039300393004,6046.344034194677
0.03940039400394004,6047.801830524708
0.03950039500395004,6047.801830524708
0.039600396003960044,6041.970645216805
0.039700397003970045,6047.801830524708
0.03980039800398004,6041.970645216805
0.03990039900399004,6049.259626856778
0.04000040000400004,6040.512848894921
0.04010040100401004,6044.886237866682
0.040200402004020044,6041.970645216805
0.040300403004030046,6043.428441540725
0.04040040400404004,6049.259626856778
0.04050040500405004,6040.512848894921
0.04060040600406004,6040.512848894921
0.040700407004070044,6040.512848894921
0.040800408004080045,6044.886237866682
0.040900409004090046,6041.970645216805
0.04100041000410004,6052.175219527029
0.04110041100411004,6044.886237866682
0.04120041200412004,6041.970645216805
0.041300413004130045,6047.801830524708
0.041400414004140046,6036.13945994149
0.04150041500415004,6043.428441540725
0.04160041600416004,6043.428441540725
0.04170041700417004,6039.055052575075
0.041800418004180044,6043.428441540725
0.041900419004190045,6037.597256257264
0.04200042000420005,6050.717423190885
0.04210042100421004,6037.597256257264
0.04220042200422004,6041.970645216805
0.042300423004230044,6046.344034194677
0.042400424004240045,6043.428441540725
0.042500425004250046,6046.344034194677
0.04260042600426005,6047.801830524708
0.04270042700427004,6044.886237866682
0.04280042800428004,6050.717423190885
0.042900429004290044,6043.428441540725
0.043000430004300046,6046.344034194677
0.04310043100431005,6041.970645216805
0.04320043200432005,6044.886237866682
0.04330043300433004,6044.886237866682
0.043400434004340044,6044.886237866682
0.043500435004350045,6037.597256257264
0.043600436004360046,6039.055052575075
0.04370043700437005,6044.886237866682
0.04380043800438005,6043.428441540725
0.04390043900439004,6047.801830524708
0.044000440004400045,6040.512848894921
0.044100441004410046,6044.886237866682
0.04420044200442005,6043.428441540725
0.04430044300443005,6047.801830524708
0.04440044400444005,6044.886237866682
0.044500445004450044,6047.801830524708
0.044600446004460045,6041.970645216805
0.04470044700447005,6041.970645216805
0.04480044800448005,6041.970645216805
0.04490044900449005,6041.970645216805
0.04500045000450005,6046.344034194677
0.045100451004510045,6044.886237866682
