timestamps,Load Cell
2025-12-05 03:01:13.268392,-6.640074750418343e-05
2025-12-05 03:01:13.268492,-0.00015196528232608504
2025-12-05 03:01:13.268592,-4.007319809944576e-05
2025-12-05 03:01:13.268692,-7.163761192010166e-06
2025-12-05 03:01:13.268792,6.523700059737078e-05
2025-12-05 03:01:13.268892,8.49826630451812e-05
2025-12-05 03:01:13.268992,-0.00029018491310122546
2025-12-05 03:01:13.269092,-0.0002704392517431265
2025-12-05 03:01:13.269192,-6.640074750418343e-05
2025-12-05 03:01:13.269292,0.00022320230188143015
2025-12-05 03:01:13.269392,5.8655113128259486e-05
2025-12-05 03:01:13.269492,3.8909450761391486e-05
2025-12-05 03:01:13.269592,0.00017712908860494537
2025-12-05 03:01:13.269692,-0.00019145660570684168
2025-12-05 03:01:13.269792,-0.00017171094404669785
2025-12-05 03:01:13.269892,-9.272829680123012e-05
2025-12-05 03:01:13.269992,3.8909450761391486e-05
2025-12-05 03:01:13.270092,-0.00017171094404669785
2025-12-05 03:01:13.270192,-8.614640948706193e-05
2025-12-05 03:01:13.270292,3.232756331925514e-05
2025-12-05 03:01:13.270392,0.00017054720102105782
2025-12-05 03:01:13.270492,6.523700059737078e-05
2025-12-05 03:01:13.270592,9.156455054127937e-05
2025-12-05 03:01:13.270692,-7.163761192010166e-06
2025-12-05 03:01:13.270792,1.916378845520715e-05
2025-12-05 03:01:13.270892,-7.163761192010166e-06
2025-12-05 03:01:13.270992,2.5745675883860576e-05
2025-12-05 03:01:13.271092,-7.163761192010166e-06
2025-12-05 03:01:13.271192,4.549133821027049e-05
2025-12-05 03:01:13.271292,3.232756331925514e-05
2025-12-05 03:01:13.271392,3.232756331925514e-05
2025-12-05 03:01:13.271492,1.2581901033294207e-05
2025-12-05 03:01:13.271592,5.8655113128259486e-05
2025-12-05 03:01:13.271692,2.5745675883860576e-05
2025-12-05 03:01:13.271792,7.840077555583088e-05
2025-12-05 03:01:13.271892,5.207322566589301e-05
2025-12-05 03:01:13.271992,6.523700059737078e-05
2025-12-05 03:01:13.272092,-7.163761192010166e-06
2025-12-05 03:01:13.272192,3.8909450761391486e-05
2025-12-05 03:01:13.272292,4.549133821027049e-05
2025-12-05 03:01:13.272392,3.8909450761391486e-05
2025-12-05 03:01:13.272492,5.207322566589301e-05
2025-12-05 03:01:13.272592,3.8909450761391486e-05
2025-12-05 03:01:13.272692,2.5745675883860576e-05
2025-12-05 03:01:13.272792,6.523700059737078e-05
2025-12-05 03:01:13.272892,5.207322566589301e-05
2025-12-05 03:01:13.272992,5.207322566589301e-05
2025-12-05 03:01:13.273092,6.523700059737078e-05
2025-12-05 03:01:13.273192,4.549133821027049e-05
2025-12-05 03:01:13.273292,3.8909450761391486e-05
2025-12-05 03:01:13.273392,7.181888807322777e-05
2025-12-05 03:01:13.273492,3.232756331925514e-05
2025-12-05 03:01:13.273592,1.916378845520715e-05
2025-12-05 03:01:13.273692,3.232756331925514e-05
2025-12-05 03:01:13.273792,3.232756331925514e-05
2025-12-05 03:01:13.273892,2.5745675883860576e-05
2025-12-05 03:01:13.273992,6.000013618120666e-06
2025-12-05 03:01:13.274092,1.916378845520715e-05
2025-12-05 03:01:13.274192,8.49826630451812e-05
2025-12-05 03:01:13.274292,9.814643804412606e-05
2025-12-05 03:01:13.274392,-4.007319809944576e-05
2025-12-05 03:01:13.274492,-1.3745648586969191e-05
2025-12-05 03:01:13.274592,7.181888807322777e-05
2025-12-05 03:01:13.274692,0.00021003852662577127
2025-12-05 03:01:13.274792,2.5745675883860576e-05
2025-12-05 03:01:13.274892,-2.0327535975191418e-05
2025-12-05 03:01:13.274992,4.549133821027049e-05
2025-12-05 03:01:13.275092,0.00022978418951940442
2025-12-05 03:01:13.275192,0.0001968747513971602
2025-12-05 03:01:13.275292,6.523700059737078e-05
2025-12-05 03:01:13.275392,7.181888807322777e-05
2025-12-05 03:01:13.275492,6.000013618120666e-06
2025-12-05 03:01:13.275592,-1.3745648586969191e-05
2025-12-05 03:01:13.275692,-0.00010589207140938384
2025-12-05 03:01:13.275792,8.49826630451812e-05
2025-12-05 03:01:13.275892,0.00017054720102105782
2025-12-05 03:01:13.275992,-0.00011247395870337112
2025-12-05 03:01:13.276092,7.181888807322777e-05
2025-12-05 03:01:13.276192,0.0002429479648156462
2025-12-05 03:01:13.276292,8.49826630451812e-05
2025-12-05 03:01:13.276392,-9.931018410867039e-05
2025-12-05 03:01:13.276492,-0.00011247395870337112
2025-12-05 03:01:13.276592,7.181888807322777e-05
2025-12-05 03:01:13.276692,0.00014421965075307524
2025-12-05 03:01:13.276792,0.0003745857192674955
2025-12-05 03:01:13.276892,0.00014421965075307524
2025-12-05 03:01:13.276992,-0.00020462038011335353
2025-12-05 03:01:13.277092,-9.931018410867039e-05
2025-12-05 03:01:13.277192,0.0004733140368859539
2025-12-05 03:01:13.277292,0.0002363660771641428
2025-12-05 03:01:13.277392,-0.00019803849291345548
2025-12-05 03:01:13.277492,-0.00017171094404669785
2025-12-05 03:01:13.277592,7.840077555583088e-05
2025-12-05 03:01:13.277692,0.0001573834258735545
2025-12-05 03:01:13.277792,0.00016396531344392768
2025-12-05 03:01:13.277892,7.840077555583088e-05
2025-12-05 03:01:13.277992,0.00017054720102105782
2025-12-05 03:01:13.278092,0.0001113102130700682
2025-12-05 03:01:13.278192,0.00029560306627129994
2025-12-05 03:01:13.278292,-9.272829680123012e-05
2025-12-05 03:01:13.278392,-0.00020462038011335353
2025-12-05 03:01:13.278492,3.232756331925514e-05
2025-12-05 03:01:13.278592,0.00013763776320296775
2025-12-05 03:01:13.278692,-5.818737903136913e-07
2025-12-05 03:01:13.278792,1.2581901033294207e-05
2025-12-05 03:01:13.278892,9.814643804412606e-05
2025-12-05 03:01:13.278992,1.2581901033294207e-05
2025-12-05 03:01:13.279092,1.916378845520715e-05
2025-12-05 03:01:13.279192,2.5745675883860576e-05
2025-12-05 03:01:13.279292,-5.818737903136913e-07
2025-12-05 03:01:13.279392,2.5745675883860576e-05
2025-12-05 03:01:13.279492,3.232756331925514e-05
2025-12-05 03:01:13.279592,-3.3491310731428945e-05
2025-12-05 03:01:13.279692,-5.818737903136913e-07
2025-12-05 03:01:13.279792,-2.6909423356677713e-05
2025-12-05 03:01:13.279892,-3.3491310731428945e-05
2025-12-05 03:01:13.279992,-5.818737903136913e-07
2025-12-05 03:01:13.280092,-2.6909423356677713e-05
2025-12-05 03:01:13.280192,-1.3745648586969191e-05
2025-12-05 03:01:13.280292,-1.3745648586969191e-05
2025-12-05 03:01:13.280392,-3.3491310731428945e-05
2025-12-05 03:01:13.280492,-4.007319809944576e-05
2025-12-05 03:01:13.280592,-5.818737903136913e-07
2025-12-05 03:01:13.280692,-2.6909423356677713e-05
2025-12-05 03:01:13.280792,6.000013618120666e-06
2025-12-05 03:01:13.280892,-7.163761192010166e-06
2025-12-05 03:01:13.280992,-4.007319809944576e-05
2025-12-05 03:01:13.281092,5.207322566589301e-05
2025-12-05 03:01:13.281192,-1.3745648586969191e-05
2025-12-05 03:01:13.281292,-2.6909423356677713e-05
2025-12-05 03:01:13.281392,-4.007319809944576e-05
2025-12-05 03:01:13.281492,-2.6909423356677713e-05
2025-12-05 03:01:13.281592,6.000013618120666e-06
2025-12-05 03:01:13.281692,-5.323697281527898e-05
2025-12-05 03:01:13.281792,-3.3491310731428945e-05
2025-12-05 03:01:13.281892,-1.3745648586969191e-05
2025-12-05 03:01:13.281992,-4.007319809944576e-05
2025-12-05 03:01:13.282092,-4.007319809944576e-05
2025-12-05 03:01:13.282192,-2.0327535975191418e-05
2025-12-05 03:01:13.282292,-0.00011905584599063287
2025-12-05 03:01:13.282392,-7.163761192010166e-06
2025-12-05 03:01:13.282492,1.2581901033294207e-05
2025-12-05 03:01:13.282592,0.00016396531344392768
2025-12-05 03:01:13.282692,-7.956452216616519e-05
2025-12-05 03:01:13.282792,-4.665508546072882e-05
2025-12-05 03:01:13.282892,-9.931018410867039e-05
2025-12-05 03:01:13.282992,-5.323697281527898e-05
2025-12-05 03:01:13.283092,-4.665508546072882e-05
2025-12-05 03:01:13.283192,4.549133821027049e-05
2025-12-05 03:01:13.283292,-0.00011905584599063287
2025-12-05 03:01:13.283392,-6.640074750418343e-05
2025-12-05 03:01:13.283492,5.207322566589301e-05
2025-12-05 03:01:13.283592,7.840077555583088e-05
2025-12-05 03:01:13.283692,-0.00013221962054498285
2025-12-05 03:01:13.283792,-6.640074750418343e-05
2025-12-05 03:01:13.283892,-5.981886016309711e-05
2025-12-05 03:01:13.283992,-2.0327535975191418e-05
2025-12-05 03:01:13.284092,-9.931018410867039e-05
2025-12-05 03:01:13.284192,-3.3491310731428945e-05
2025-12-05 03:01:13.284292,-0.00021120226730653624
2025-12-05 03:01:13.284392,7.181888807322777e-05
2025-12-05 03:01:13.284492,5.207322566589301e-05
2025-12-05 03:01:13.284592,1.916378845520715e-05
2025-12-05 03:01:13.284692,-0.00015854716957300926
2025-12-05 03:01:13.284792,4.549133821027049e-05
2025-12-05 03:01:13.284892,3.232756331925514e-05
2025-12-05 03:01:13.284992,-6.640074750418343e-05
2025-12-05 03:01:13.285092,-0.0002506935903246585
2025-12-05 03:01:13.285192,-5.323697281527898e-05
2025-12-05 03:01:13.285292,-0.00021778415449300492
2025-12-05 03:01:13.285392,9.814643804412606e-05
2025-12-05 03:01:13.285492,1.916378845520715e-05
2025-12-05 03:01:13.285592,0.00013105587565961409
2025-12-05 03:01:13.285692,-0.00013880150781207237
2025-12-05 03:01:13.285792,-2.0327535975191418e-05
2025-12-05 03:01:13.285892,-0.00012563773327116975
2025-12-05 03:01:13.285992,-7.163761192010166e-06
2025-12-05 03:01:13.286092,-7.163761192010166e-06
2025-12-05 03:01:13.286192,0.00027585740317466305
2025-12-05 03:01:13.286292,7.181888807322777e-05
2025-12-05 03:01:13.286392,-0.00017171094404669785
2025-12-05 03:01:13.286492,1.916378845520715e-05
2025-12-05 03:01:13.286592,0.0002495298524739151
2025-12-05 03:01:13.286692,-0.00015854716957300926
2025-12-05 03:01:13.286792,-0.0002506935903246585
2025-12-05 03:01:13.286892,-4.007319809944576e-05
2025-12-05 03:01:13.286992,0.00012447398812301348
2025-12-05 03:01:13.287092,0.00013105587565961409
2025-12-05 03:01:13.287192,4.549133821027049e-05
2025-12-05 03:01:13.287292,3.232756331925514e-05
2025-12-05 03:01:13.287392,-4.007319809944576e-05
2025-12-05 03:01:13.287492,6.000013618120666e-06
2025-12-05 03:01:13.287592,3.8909450761391486e-05
2025-12-05 03:01:13.287692,-1.3745648586969191e-05
2025-12-05 03:01:13.287792,-5.818737903136913e-07
2025-12-05 03:01:13.287892,2.5745675883860576e-05
2025-12-05 03:01:13.287992,3.232756331925514e-05
2025-12-05 03:01:13.288092,2.5745675883860576e-05
2025-12-05 03:01:13.288192,1.916378845520715e-05
2025-12-05 03:01:13.288292,1.2581901033294207e-05
2025-12-05 03:01:13.288392,7.840077555583088e-05
2025-12-05 03:01:13.288492,4.549133821027049e-05
2025-12-05 03:01:13.288592,4.549133821027049e-05
2025-12-05 03:01:13.288692,2.5745675883860576e-05
2025-12-05 03:01:13.288792,5.8655113128259486e-05
2025-12-05 03:01:13.288892,3.232756331925514e-05
2025-12-05 03:01:13.288992,7.840077555583088e-05
2025-12-05 03:01:13.289092,7.840077555583088e-05
2025-12-05 03:01:13.289192,3.8909450761391486e-05
2025-12-05 03:01:13.289292,4.549133821027049e-05
2025-12-05 03:01:13.289392,3.8909450761391486e-05
2025-12-05 03:01:13.289492,3.232756331925514e-05
2025-12-05 03:01:13.289592,7.181888807322777e-05
2025-12-05 03:01:13.289692,7.181888807322777e-05
2025-12-05 03:01:13.289792,3.232756331925514e-05
2025-12-05 03:01:13.289892,3.8909450761391486e-05
2025-12-05 03:01:13.289992,7.840077555583088e-05
2025-12-05 03:01:13.290092,6.523700059737078e-05
2025-12-05 03:01:13.290192,3.8909450761391486e-05
2025-12-05 03:01:13.290292,1.916378845520715e-05
2025-12-05 03:01:13.290392,2.5745675883860576e-05
2025-12-05 03:01:13.290492,2.5745675883860576e-05
2025-12-05 03:01:13.290592,7.181888807322777e-05
2025-12-05 03:01:13.290692,-0.0002243660416727598
2025-12-05 03:01:13.290792,-5.818737903136913e-07
2025-12-05 03:01:13.290892,0.00013105587565961409
2025-12-05 03:01:13.290992,0.00018371097619559096
2025-12-05 03:01:13.291092,-7.956452216616519e-05
2025-12-05 03:01:13.291192,-5.818737903136913e-07
2025-12-05 03:01:13.291292,3.232756331925514e-05
2025-12-05 03:01:13.291392,9.814643804412606e-05
2025-12-05 03:01:13.291492,-7.298263483853924e-05
2025-12-05 03:01:13.291592,-9.931018410867039e-05
2025-12-05 03:01:13.291692,-5.818737903136913e-07
2025-12-05 03:01:13.291792,7.181888807322777e-05
2025-12-05 03:01:13.291892,-7.163761192010166e-06
2025-12-05 03:01:13.291992,0.00012447398812301348
2025-12-05 03:01:13.292092,5.8655113128259486e-05
2025-12-05 03:01:13.292192,3.232756331925514e-05
2025-12-05 03:01:13.292292,-0.00011247395870337112
2025-12-05 03:01:13.292392,0.00010472832555372211
2025-12-05 03:01:13.292492,7.840077555583088e-05
2025-12-05 03:01:13.292592,7.840077555583088e-05
2025-12-05 03:01:13.292692,-0.00011247395870337112
2025-12-05 03:01:13.292792,0.0001968747513971602
2025-12-05 03:01:13.292892,0.00022978418951940442
2025-12-05 03:01:13.292992,0.00016396531344392768
2025-12-05 03:01:13.293092,-5.818737903136913e-07
2025-12-05 03:01:13.293192,2.5745675883860576e-05
2025-12-05 03:01:13.293292,-1.3745648586969191e-05
2025-12-05 03:01:13.293392,0.0001113102130700682
2025-12-05 03:01:13.293492,0.0002363660771641428
2025-12-05 03:01:13.293592,-5.981886016309711e-05
2025-12-05 03:01:13.293692,-0.0001651290568132134
2025-12-05 03:01:13.293792,0.00020345663900808502
2025-12-05 03:01:13.293892,0.00046015026111525517
2025-12-05 03:01:13.293992,0.0001113102130700682
2025-12-05 03:01:13.294092,-0.00024411170317175063
2025-12-05 03:01:13.294192,-0.00010589207140938384
2025-12-05 03:01:13.294292,-7.163761192010166e-06
2025-12-05 03:01:13.294392,-4.007319809944576e-05
2025-12-05 03:01:13.294492,0.00028243929086677164
2025-12-05 03:01:13.294592,-4.665508546072882e-05
2025-12-05 03:01:13.294692,-0.00015196528232608504
2025-12-05 03:01:13.294792,-9.272829680123012e-05
2025-12-05 03:01:13.294892,0.00039433138266905664
2025-12-05 03:01:13.294992,-4.007319809944576e-05
2025-12-05 03:01:13.295092,-0.0001651290568132134
2025-12-05 03:01:13.295192,-5.323697281527898e-05
2025-12-05 03:01:13.295292,0.00013763776320296775
2025-12-05 03:01:13.295392,-0.00010589207140938384
2025-12-05 03:01:13.295492,-5.981886016309711e-05
2025-12-05 03:01:13.295592,-3.3491310731428945e-05
2025-12-05 03:01:13.295692,6.000013618120666e-06
2025-12-05 03:01:13.295792,-7.163761192010166e-06
2025-12-05 03:01:13.295892,1.916378845520715e-05
2025-12-05 03:01:13.295992,-2.6909423356677713e-05
2025-12-05 03:01:13.296092,3.8909450761391486e-05
2025-12-05 03:01:13.296192,-5.818737903136913e-07
2025-12-05 03:01:13.296292,-2.0327535975191418e-05
2025-12-05 03:01:13.296392,-4.665508546072882e-05
2025-12-05 03:01:13.296492,-5.818737903136913e-07
2025-12-05 03:01:13.296592,-5.818737903136913e-07
2025-12-05 03:01:13.296692,-1.3745648586969191e-05
2025-12-05 03:01:13.296792,-2.6909423356677713e-05
2025-12-05 03:01:13.296892,-2.0327535975191418e-05
2025-12-05 03:01:13.296992,-4.007319809944576e-05
2025-12-05 03:01:13.297092,-5.818737903136913e-07
2025-12-05 03:01:13.297192,-2.0327535975191418e-05
2025-12-05 03:01:13.297292,-5.818737903136913e-07
2025-12-05 03:01:13.297392,6.000013618120666e-06
2025-12-05 03:01:13.297492,-2.0327535975191418e-05
2025-12-05 03:01:13.297592,-5.818737903136913e-07
2025-12-05 03:01:13.297692,-3.3491310731428945e-05
2025-12-05 03:01:13.297792,-7.163761192010166e-06
2025-12-05 03:01:13.297892,-2.6909423356677713e-05
2025-12-05 03:01:13.297992,-5.818737903136913e-07
2025-12-05 03:01:13.298092,-4.007319809944576e-05
2025-12-05 03:01:13.298192,-5.323697281527898e-05
2025-12-05 03:01:13.298292,-4.007319809944576e-05
2025-12-05 03:01:13.298392,1.2581901033294207e-05
2025-12-05 03:01:13.298492,-1.3745648586969191e-05
2025-12-05 03:01:13.298592,-1.3745648586969191e-05
2025-12-05 03:01:13.298692,-2.0327535975191418e-05
2025-12-05 03:01:13.298792,-2.6909423356677713e-05
2025-12-05 03:01:13.298892,-5.818737903136913e-07
2025-12-05 03:01:13.298992,-0.00023752981601213178
2025-12-05 03:01:13.299092,-2.6909423356677713e-05
2025-12-05 03:01:13.299192,6.523700059737078e-05
2025-12-05 03:01:13.299292,6.000013618120666e-06
2025-12-05 03:01:13.299392,7.840077555583088e-05
2025-12-05 03:01:13.299492,-7.298263483853924e-05
2025-12-05 03:01:13.299592,7.840077555583088e-05
2025-12-05 03:01:13.299692,-2.6909423356677713e-05
2025-12-05 03:01:13.299792,0.00010472832555372211
2025-12-05 03:01:13.299892,0.00011789210059316496
2025-12-05 03:01:13.299992,-0.00014538339507243962
2025-12-05 03:01:13.300092,-0.00013221962054498285
